5.0,5.0,5.2,5.4,5.4,5.7,6.3,7.6,7.2,7.2,7.2,7.6,7.4,6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,16.1
5.0,5.2,5.4,5.4,5.7,6.3,7.6,7.2,7.2,7.2,7.6,7.4,6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,15.9
5.2,5.4,5.4,5.7,6.3,7.6,7.2,7.2,7.2,7.6,7.4,6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,15.7
5.4,5.4,5.7,6.3,7.6,7.2,7.2,7.2,7.6,7.4,6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,15.5
5.4,5.7,6.3,7.6,7.2,7.2,7.2,7.6,7.4,6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,15.2
5.7,6.3,7.6,7.2,7.2,7.2,7.6,7.4,6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,15.1
6.3,7.6,7.2,7.2,7.2,7.6,7.4,6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,15.2
7.6,7.2,7.2,7.2,7.6,7.4,6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,15.5
7.2,7.2,7.2,7.6,7.4,6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,16.1
7.2,7.2,7.6,7.4,6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,16.5
7.2,7.6,7.4,6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,16.9
7.6,7.4,6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,17.2
7.4,6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,17.2
6.8,6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,17.2
6.6,6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,17.2
6.4,4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,17.2
4.5,3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,17.2
3.6,0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,17.2
0.6,0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,17.2
0.5,-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,17.0
-0.1,-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,16.9
-0.9,-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,16.7
-1.8,-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,16.9
-2.3,-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,16.3
-2.6,-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,15.8
-3.1,-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,15.4
-4.0,-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,15.1
-4.5,-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,14.8
-4.7,-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,14.6
-4.7,-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,14.3
-4.6,-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,14.3
-4.3,-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,14.6
-4.1,-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,14.9
-4.1,-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,15.7
-4.2,-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,16.3
-4.8,-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,16.5
-5.6,-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,16.3
-5.8,-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,16.0
-6.2,-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,15.9
-6.3,-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,16.2
-6.3,-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,16.4
-6.4,-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,16.1
-6.4,-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,16.3
-6.4,-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,16.1
-6.5,-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,16.1
-6.5,-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,16.1
-6.5,-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,16.5
-6.7,-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,15.8
-6.9,-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,15.2
-7.0,-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,14.6
-7.2,-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,14.0
-7.4,-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,13.8
-7.7,-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,14.7
-7.9,-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,15.2
-7.6,-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,14.5
-7.6,-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,15.5
-7.1,-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,14.9
-6.3,-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,15.3
-6.2,-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,15.7
-6.2,-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,16.2
-5.7,-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,16.4
-5.7,-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,16.2
-6.9,-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,15.9
-8.1,-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,15.8
-8.8,-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,16.0
-9.6,-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,16.2
-10.7,-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,16.2
-11.7,-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,16.3
-12.0,-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,16.1
-12.7,-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,16.1
-13.6,-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,16.3
-14.4,-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,15.6
-14.9,-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,14.8
-15.0,-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,14.3
-15.0,-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,13.7
-15.7,-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,14.5
-16.0,-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,15.0
-15.5,-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,14.9
-14.1,-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,15.2
-12.7,-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,15.8
-11.5,-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,0.3,15.0
-9.2,-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,0.3,-0.1,15.2
-9.7,-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,0.3,-0.1,0.4,15.5
-9.5,-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,0.3,-0.1,0.4,0.8,15.9
-8.8,-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,0.3,-0.1,0.4,0.8,1.5,15.4
-8.0,-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,0.3,-0.1,0.4,0.8,1.5,0.2,15.8
-9.4,-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,0.3,-0.1,0.4,0.8,1.5,0.2,0.7,15.8
-9.2,-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,0.3,-0.1,0.4,0.8,1.5,0.2,0.7,0.9,15.7
-10.0,-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,0.3,-0.1,0.4,0.8,1.5,0.2,0.7,0.9,1.4,15.7
-8.6,-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,0.3,-0.1,0.4,0.8,1.5,0.2,0.7,0.9,1.4,1.3,15.7
-8.7,-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,0.3,-0.1,0.4,0.8,1.5,0.2,0.7,0.9,1.4,1.3,1.1,15.8
-7.9,-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,0.3,-0.1,0.4,0.8,1.5,0.2,0.7,0.9,1.4,1.3,1.1,0.0,15.9
-6.8,-3.0,-2.6,-2.2,-2.0,-1.1,-0.7,-0.1,0.4,0.5,0.3,0.3,-0.1,0.4,0.8,1.5,0.2,0.7,0.9,1.4,1.3,1.1,0.0,1.4,15.9
